date,usage,serial_number
2025-03-18,37,CXOK9JN6Z3DR6TPF
2025-03-19,45,CXOK9JN6Z3DR6TPF
2025-03-20,49,CXOK9JN6Z3DR6TPF
2025-03-21,57,CXOK9JN6Z3DR6TPF
2025-03-22,43,CXOK9JN6Z3DR6TPF
2025-03-23,40,CXOK9JN6Z3DR6TPF
2025-03-24,48,CXOK9JN6Z3DR6TPF
2025-03-25,40,CXOK9JN6Z3DR6TPF
2025-03-26,46,CXOK9JN6Z3DR6TPF
2025-03-27,42,CXOK9JN6Z3DR6TPF
2025-03-28,41,CXOK9JN6Z3DR6TPF
2025-03-29,53,CXOK9JN6Z3DR6TPF
2025-03-30,45,CXOK9JN6Z3DR6TPF
2025-03-31,42,CXOK9JN6Z3DR6TPF
2025-04-01,52,CXOK9JN6Z3DR6TPF
2025-04-02,34,CXOK9JN6Z3DR6TPF
2025-04-03,61,CXOK9JN6Z3DR6TPF
2025-04-04,55,CXOK9JN6Z3DR6TPF
2025-04-05,43,CXOK9JN6Z3DR6TPF
2025-04-06,55,CXOK9JN6Z3DR6TPF
2025-04-07,48,CXOK9JN6Z3DR6TPF
2025-04-08,51,CXOK9JN6Z3DR6TPF
2025-04-09,52,CXOK9JN6Z3DR6TPF
2025-04-10,55,CXOK9JN6Z3DR6TPF
2025-04-11,12,CXOK9JN6Z3DR6TPF
2025-04-12,8,CXOK9JN6Z3DR6TPF
2025-04-13,24,CXOK9JN6Z3DR6TPF
2025-04-14,22,CXOK9JN6Z3DR6TPF
2025-04-15,18,CXOK9JN6Z3DR6TPF
2025-04-16,0,CXOK9JN6Z3DR6TPF
2025-04-17,14,CXOK9JN6Z3DR6TPF
2025-04-18,35,CXOK9JN6Z3DR6TPF
2025-04-19,49,CXOK9JN6Z3DR6TPF
2025-04-20,49,CXOK9JN6Z3DR6TPF
2025-04-21,42,CXOK9JN6Z3DR6TPF
2025-04-22,44,CXOK9JN6Z3DR6TPF
2025-04-23,42,CXOK9JN6Z3DR6TPF
2025-04-24,50,CXOK9JN6Z3DR6TPF
2025-04-25,44,CXOK9JN6Z3DR6TPF
2025-04-26,44,CXOK9JN6Z3DR6TPF
2025-04-27,50,CXOK9JN6Z3DR6TPF
2025-04-28,40,CXOK9JN6Z3DR6TPF
2025-04-29,19,CXOK9JN6Z3DR6TPF
2025-04-30,44,CXOK9JN6Z3DR6TPF
2025-05-01,54,CXOK9JN6Z3DR6TPF
2025-05-02,31,CXOK9JN6Z3DR6TPF
2025-05-03,41,CXOK9JN6Z3DR6TPF
2025-05-04,43,CXOK9JN6Z3DR6TPF
2025-05-05,38,CXOK9JN6Z3DR6TPF
2025-05-06,55,CXOK9JN6Z3DR6TPF
2025-05-07,35,CXOK9JN6Z3DR6TPF
2025-05-08,72,CXOK9JN6Z3DR6TPF
2025-05-09,68,CXOK9JN6Z3DR6TPF
2025-05-10,54,CXOK9JN6Z3DR6TPF
2025-05-11,43,CXOK9JN6Z3DR6TPF
2025-05-12,28,CXOK9JN6Z3DR6TPF
2025-05-13,43,CXOK9JN6Z3DR6TPF
2025-05-14,22,CXOK9JN6Z3DR6TPF
2025-05-15,40,CXOK9JN6Z3DR6TPF
2025-05-16,57,CXOK9JN6Z3DR6TPF
2025-05-17,52,CXOK9JN6Z3DR6TPF
2024-07-22,46,24LQLXKJ55X3XMMX
2024-07-23,25,24LQLXKJ55X3XMMX
2024-07-24,66,24LQLXKJ55X3XMMX
2024-07-25,13,24LQLXKJ55X3XMMX
2024-07-26,223,24LQLXKJ55X3XMMX
2024-07-27,249,24LQLXKJ55X3XMMX
2024-07-28,199,24LQLXKJ55X3XMMX
2024-07-29,226,24LQLXKJ55X3XMMX
2024-07-30,222,24LQLXKJ55X3XMMX
2024-07-31,237,24LQLXKJ55X3XMMX
2024-08-01,232,24LQLXKJ55X3XMMX
2024-08-02,221,24LQLXKJ55X3XMMX
2024-08-03,232,24LQLXKJ55X3XMMX
2024-08-04,262,24LQLXKJ55X3XMMX
2024-08-05,239,24LQLXKJ55X3XMMX
2024-08-06,220,24LQLXKJ55X3XMMX
2024-08-07,226,24LQLXKJ55X3XMMX
2024-08-08,273,24LQLXKJ55X3XMMX
2024-08-09,270,24LQLXKJ55X3XMMX
2024-08-10,239,24LQLXKJ55X3XMMX
2024-08-11,183,24LQLXKJ55X3XMMX
2024-08-12,216,24LQLXKJ55X3XMMX
2024-08-13,192,24LQLXKJ55X3XMMX
2024-08-14,209,24LQLXKJ55X3XMMX
2024-08-15,248,24LQLXKJ55X3XMMX
2024-08-16,227,24LQLXKJ55X3XMMX
2024-08-17,240,24LQLXKJ55X3XMMX
2024-08-18,234,24LQLXKJ55X3XMMX
2024-08-19,262,24LQLXKJ55X3XMMX
2024-08-20,222,24LQLXKJ55X3XMMX
2024-08-21,285,24LQLXKJ55X3XMMX
2024-08-22,220,24LQLXKJ55X3XMMX
2024-08-23,312,24LQLXKJ55X3XMMX
2024-08-24,233,24LQLXKJ55X3XMMX
2024-08-25,263,24LQLXKJ55X3XMMX
2024-08-26,177,24LQLXKJ55X3XMMX
2024-08-27,264,24LQLXKJ55X3XMMX
2024-08-28,239,24LQLXKJ55X3XMMX
2024-08-29,247,24LQLXKJ55X3XMMX
2024-08-30,218,24LQLXKJ55X3XMMX
2024-08-31,227,24LQLXKJ55X3XMMX
2024-09-01,224,24LQLXKJ55X3XMMX
2024-09-02,214,24LQLXKJ55X3XMMX
2024-09-03,219,24LQLXKJ55X3XMMX
2024-09-04,233,24LQLXKJ55X3XMMX
2024-09-05,231,24LQLXKJ55X3XMMX
2024-09-06,262,24LQLXKJ55X3XMMX
2024-09-07,233,24LQLXKJ55X3XMMX
2024-09-08,289,24LQLXKJ55X3XMMX
2024-09-09,247,24LQLXKJ55X3XMMX
2024-09-10,247,24LQLXKJ55X3XMMX
2024-09-11,245,24LQLXKJ55X3XMMX
2024-09-12,214,24LQLXKJ55X3XMMX
2024-09-13,233,24LQLXKJ55X3XMMX
2024-09-14,184,24LQLXKJ55X3XMMX
2024-09-15,238,24LQLXKJ55X3XMMX
2024-09-16,276,24LQLXKJ55X3XMMX
2024-09-17,232,24LQLXKJ55X3XMMX
2024-09-18,248,24LQLXKJ55X3XMMX
2024-09-19,217,24LQLXKJ55X3XMMX
2024-09-20,220,24LQLXKJ55X3XMMX
2024-09-21,264,24LQLXKJ55X3XMMX
2024-09-22,212,24LQLXKJ55X3XMMX
2024-09-23,3,24LQLXKJ55X3XMMX
2024-09-24,1,24LQLXKJ55X3XMMX
2024-09-25,230,24LQLXKJ55X3XMMX
2024-09-26,235,24LQLXKJ55X3XMMX
2024-09-27,187,24LQLXKJ55X3XMMX
2024-09-28,229,24LQLXKJ55X3XMMX
2024-09-29,223,24LQLXKJ55X3XMMX
2024-09-30,208,24LQLXKJ55X3XMMX
2024-10-01,262,24LQLXKJ55X3XMMX
2024-10-02,228,24LQLXKJ55X3XMMX
2024-10-03,263,24LQLXKJ55X3XMMX
2024-10-04,256,24LQLXKJ55X3XMMX
2024-10-05,208,24LQLXKJ55X3XMMX
2024-10-06,222,24LQLXKJ55X3XMMX
2024-10-07,234,24LQLXKJ55X3XMMX
2024-10-08,246,24LQLXKJ55X3XMMX
2024-10-09,217,24LQLXKJ55X3XMMX
2024-10-10,243,24LQLXKJ55X3XMMX
2024-10-11,272,24LQLXKJ55X3XMMX
2024-10-12,266,24LQLXKJ55X3XMMX
2024-10-13,232,24LQLXKJ55X3XMMX
2024-10-14,254,24LQLXKJ55X3XMMX
2024-10-15,237,24LQLXKJ55X3XMMX
2024-10-16,254,24LQLXKJ55X3XMMX
2024-10-17,212,24LQLXKJ55X3XMMX
2024-10-18,216,24LQLXKJ55X3XMMX
2024-10-19,185,24LQLXKJ55X3XMMX
2024-10-20,228,24LQLXKJ55X3XMMX
2024-10-21,15,24LQLXKJ55X3XMMX
2024-10-22,206,24LQLXKJ55X3XMMX
2024-10-23,258,24LQLXKJ55X3XMMX
2024-10-24,269,24LQLXKJ55X3XMMX
2024-10-25,216,24LQLXKJ55X3XMMX
2024-10-26,225,24LQLXKJ55X3XMMX
2024-10-27,259,24LQLXKJ55X3XMMX
2024-10-28,231,24LQLXKJ55X3XMMX
2024-10-29,254,24LQLXKJ55X3XMMX
2024-10-30,270,24LQLXKJ55X3XMMX
2024-10-31,249,24LQLXKJ55X3XMMX
2024-11-01,242,24LQLXKJ55X3XMMX
2024-11-02,285,24LQLXKJ55X3XMMX
2024-11-03,233,24LQLXKJ55X3XMMX
2024-11-04,234,24LQLXKJ55X3XMMX
2024-11-05,247,24LQLXKJ55X3XMMX
2024-11-06,251,24LQLXKJ55X3XMMX
2024-11-07,231,24LQLXKJ55X3XMMX
2024-11-08,230,24LQLXKJ55X3XMMX
2024-11-09,254,24LQLXKJ55X3XMMX
2024-11-10,266,24LQLXKJ55X3XMMX
2024-11-11,208,24LQLXKJ55X3XMMX
2024-11-12,296,24LQLXKJ55X3XMMX
2024-11-13,243,24LQLXKJ55X3XMMX
2024-11-14,210,24LQLXKJ55X3XMMX
2024-11-15,9,24LQLXKJ55X3XMMX
2024-11-16,230,24LQLXKJ55X3XMMX
2024-11-17,211,24LQLXKJ55X3XMMX
2024-11-18,215,24LQLXKJ55X3XMMX
2024-11-19,53,24LQLXKJ55X3XMMX
2024-11-20,50,24LQLXKJ55X3XMMX
2024-11-21,68,24LQLXKJ55X3XMMX
2024-11-22,28,24LQLXKJ55X3XMMX
2024-11-23,54,24LQLXKJ55X3XMMX
2024-11-24,53,24LQLXKJ55X3XMMX
2024-11-25,52,24LQLXKJ55X3XMMX
2024-11-26,224,24LQLXKJ55X3XMMX
2024-11-27,209,24LQLXKJ55X3XMMX
2024-11-28,240,24LQLXKJ55X3XMMX
2024-11-29,57,24LQLXKJ55X3XMMX
2024-11-30,17,24LQLXKJ55X3XMMX
2024-12-01,10,24LQLXKJ55X3XMMX
2024-12-02,14,24LQLXKJ55X3XMMX
2024-12-03,36,24LQLXKJ55X3XMMX
2024-12-04,34,24LQLXKJ55X3XMMX
2024-12-05,64,24LQLXKJ55X3XMMX
2024-12-06,219,24LQLXKJ55X3XMMX
2024-12-07,261,24LQLXKJ55X3XMMX
2024-12-08,218,24LQLXKJ55X3XMMX
2024-12-09,252,24LQLXKJ55X3XMMX
2024-12-10,237,24LQLXKJ55X3XMMX
2024-12-11,234,24LQLXKJ55X3XMMX
2024-12-12,268,24LQLXKJ55X3XMMX
2024-12-13,279,24LQLXKJ55X3XMMX
2024-12-14,228,24LQLXKJ55X3XMMX
2024-12-15,268,24LQLXKJ55X3XMMX
2024-12-16,234,24LQLXKJ55X3XMMX
2024-12-17,256,24LQLXKJ55X3XMMX
2024-12-18,240,24LQLXKJ55X3XMMX
2024-12-19,260,24LQLXKJ55X3XMMX
2024-12-20,231,24LQLXKJ55X3XMMX
2024-12-21,214,24LQLXKJ55X3XMMX
2024-12-22,267,24LQLXKJ55X3XMMX
2024-12-23,253,24LQLXKJ55X3XMMX
2024-12-24,236,24LQLXKJ55X3XMMX
2024-12-25,223,24LQLXKJ55X3XMMX
2024-12-26,221,24LQLXKJ55X3XMMX
2024-12-27,234,24LQLXKJ55X3XMMX
2024-12-28,263,24LQLXKJ55X3XMMX
2024-12-29,230,24LQLXKJ55X3XMMX
2024-12-30,259,24LQLXKJ55X3XMMX
2024-12-31,213,24LQLXKJ55X3XMMX
2025-01-01,253,24LQLXKJ55X3XMMX
2025-01-02,249,24LQLXKJ55X3XMMX
2025-01-03,257,24LQLXKJ55X3XMMX
2025-01-04,240,24LQLXKJ55X3XMMX
2025-01-05,175,24LQLXKJ55X3XMMX
2025-01-06,274,24LQLXKJ55X3XMMX
2025-01-07,211,24LQLXKJ55X3XMMX
2025-01-08,189,24LQLXKJ55X3XMMX
2025-01-09,237,24LQLXKJ55X3XMMX
2025-01-10,236,24LQLXKJ55X3XMMX
2025-01-11,249,24LQLXKJ55X3XMMX
2025-01-12,274,24LQLXKJ55X3XMMX
2025-01-13,272,24LQLXKJ55X3XMMX
2025-01-14,253,24LQLXKJ55X3XMMX
2025-01-15,231,24LQLXKJ55X3XMMX
2025-01-16,248,24LQLXKJ55X3XMMX
2025-01-17,228,24LQLXKJ55X3XMMX
2025-01-18,207,24LQLXKJ55X3XMMX
2025-01-19,264,24LQLXKJ55X3XMMX
2025-01-20,230,24LQLXKJ55X3XMMX
2025-01-21,242,24LQLXKJ55X3XMMX
2025-01-22,270,24LQLXKJ55X3XMMX
2025-01-23,231,24LQLXKJ55X3XMMX
2025-01-24,210,24LQLXKJ55X3XMMX
2025-01-25,252,24LQLXKJ55X3XMMX
2025-01-26,228,24LQLXKJ55X3XMMX
2025-01-27,250,24LQLXKJ55X3XMMX
2025-01-28,207,24LQLXKJ55X3XMMX
2025-01-29,238,24LQLXKJ55X3XMMX
2025-01-30,252,24LQLXKJ55X3XMMX
2025-01-31,242,24LQLXKJ55X3XMMX
2025-02-01,242,24LQLXKJ55X3XMMX
2025-02-02,224,24LQLXKJ55X3XMMX
2025-02-03,248,24LQLXKJ55X3XMMX
2025-02-04,209,24LQLXKJ55X3XMMX
2025-02-05,251,24LQLXKJ55X3XMMX
2025-02-06,189,24LQLXKJ55X3XMMX
2025-02-07,279,24LQLXKJ55X3XMMX
2025-02-08,237,24LQLXKJ55X3XMMX
2025-02-09,244,24LQLXKJ55X3XMMX
2025-02-10,229,24LQLXKJ55X3XMMX
2025-02-11,225,24LQLXKJ55X3XMMX
2025-02-12,241,24LQLXKJ55X3XMMX
2025-02-13,228,24LQLXKJ55X3XMMX
2025-02-14,236,24LQLXKJ55X3XMMX
2025-02-15,198,24LQLXKJ55X3XMMX
2025-02-16,176,24LQLXKJ55X3XMMX
2025-02-17,246,24LQLXKJ55X3XMMX
2025-02-18,272,24LQLXKJ55X3XMMX
2025-02-19,227,24LQLXKJ55X3XMMX
2025-02-20,198,24LQLXKJ55X3XMMX
2025-02-21,212,24LQLXKJ55X3XMMX
2025-02-22,208,24LQLXKJ55X3XMMX
2025-02-23,250,24LQLXKJ55X3XMMX
2025-02-24,243,24LQLXKJ55X3XMMX
2025-02-25,221,24LQLXKJ55X3XMMX
2025-02-26,258,24LQLXKJ55X3XMMX
2025-02-27,237,24LQLXKJ55X3XMMX
2025-02-28,264,24LQLXKJ55X3XMMX
2025-03-01,217,24LQLXKJ55X3XMMX
2025-03-02,217,24LQLXKJ55X3XMMX
2025-03-03,233,24LQLXKJ55X3XMMX
2025-03-04,213,24LQLXKJ55X3XMMX
2025-03-05,204,24LQLXKJ55X3XMMX
2025-03-06,230,24LQLXKJ55X3XMMX
2025-03-07,263,24LQLXKJ55X3XMMX
2025-03-08,182,24LQLXKJ55X3XMMX
2025-03-09,198,24LQLXKJ55X3XMMX
2025-03-10,249,24LQLXKJ55X3XMMX
2025-03-11,251,24LQLXKJ55X3XMMX
2025-03-12,288,24LQLXKJ55X3XMMX
2025-03-13,242,24LQLXKJ55X3XMMX
2025-03-14,224,24LQLXKJ55X3XMMX
2025-03-15,232,24LQLXKJ55X3XMMX
2025-03-16,44,24LQLXKJ55X3XMMX
2025-03-17,42,24LQLXKJ55X3XMMX
2025-03-18,41,24LQLXKJ55X3XMMX
2025-03-19,60,24LQLXKJ55X3XMMX
2025-03-20,74,24LQLXKJ55X3XMMX
2025-03-21,72,24LQLXKJ55X3XMMX
2025-03-22,31,24LQLXKJ55X3XMMX
2025-03-23,230,24LQLXKJ55X3XMMX
2025-03-24,281,24LQLXKJ55X3XMMX
2025-03-25,279,24LQLXKJ55X3XMMX
2025-03-26,255,24LQLXKJ55X3XMMX
2025-03-27,226,24LQLXKJ55X3XMMX
2025-03-28,260,24LQLXKJ55X3XMMX
2025-03-29,73,24LQLXKJ55X3XMMX
2025-03-30,18,24LQLXKJ55X3XMMX
2025-03-31,37,24LQLXKJ55X3XMMX
2025-04-01,24,24LQLXKJ55X3XMMX
2025-04-02,68,24LQLXKJ55X3XMMX
2025-04-03,14,24LQLXKJ55X3XMMX
2025-04-04,24,24LQLXKJ55X3XMMX
2025-04-05,243,24LQLXKJ55X3XMMX
2025-04-06,189,24LQLXKJ55X3XMMX
2025-04-07,260,24LQLXKJ55X3XMMX
2025-04-08,254,24LQLXKJ55X3XMMX
2025-04-09,275,24LQLXKJ55X3XMMX
2025-04-10,192,24LQLXKJ55X3XMMX
2025-04-11,227,24LQLXKJ55X3XMMX
2025-04-12,222,24LQLXKJ55X3XMMX
2025-04-13,247,24LQLXKJ55X3XMMX
2025-04-14,213,24LQLXKJ55X3XMMX
2025-04-15,218,24LQLXKJ55X3XMMX
2025-04-16,228,24LQLXKJ55X3XMMX
2025-04-17,248,24LQLXKJ55X3XMMX
2025-04-18,261,24LQLXKJ55X3XMMX
2025-04-19,253,24LQLXKJ55X3XMMX
2025-04-20,237,24LQLXKJ55X3XMMX
2025-04-21,228,24LQLXKJ55X3XMMX
2025-04-22,206,24LQLXKJ55X3XMMX
2025-04-23,233,24LQLXKJ55X3XMMX
2025-04-24,252,24LQLXKJ55X3XMMX
2025-04-25,182,24LQLXKJ55X3XMMX
2025-04-26,233,24LQLXKJ55X3XMMX
2025-04-27,247,24LQLXKJ55X3XMMX
2025-04-28,296,24LQLXKJ55X3XMMX
2025-04-29,193,24LQLXKJ55X3XMMX
2025-04-30,257,24LQLXKJ55X3XMMX
2025-05-01,239,24LQLXKJ55X3XMMX
2025-05-02,229,24LQLXKJ55X3XMMX
2025-05-03,275,24LQLXKJ55X3XMMX
2025-05-04,259,24LQLXKJ55X3XMMX
2025-05-05,232,24LQLXKJ55X3XMMX
2025-05-06,258,24LQLXKJ55X3XMMX
2025-05-07,216,24LQLXKJ55X3XMMX
2025-05-08,259,24LQLXKJ55X3XMMX
2025-05-09,229,24LQLXKJ55X3XMMX
2025-05-10,263,24LQLXKJ55X3XMMX
2025-05-11,238,24LQLXKJ55X3XMMX
2025-05-12,223,24LQLXKJ55X3XMMX
2025-05-13,217,24LQLXKJ55X3XMMX
2025-05-14,248,24LQLXKJ55X3XMMX
2025-05-15,259,24LQLXKJ55X3XMMX
2025-05-16,196,24LQLXKJ55X3XMMX
2025-05-17,248,24LQLXKJ55X3XMMX
2025-05-18,207,24LQLXKJ55X3XMMX
2025-05-19,226,24LQLXKJ55X3XMMX
2025-05-20,250,24LQLXKJ55X3XMMX
2025-05-21,239,24LQLXKJ55X3XMMX
2025-05-22,243,24LQLXKJ55X3XMMX
2025-05-23,263,24LQLXKJ55X3XMMX
2025-05-24,251,24LQLXKJ55X3XMMX
2025-05-25,251,24LQLXKJ55X3XMMX
2025-05-26,239,24LQLXKJ55X3XMMX
2025-05-27,251,24LQLXKJ55X3XMMX
2025-05-28,250,24LQLXKJ55X3XMMX
2025-05-29,235,24LQLXKJ55X3XMMX
2025-05-30,206,24LQLXKJ55X3XMMX
2025-05-31,214,24LQLXKJ55X3XMMX
2025-06-01,256,24LQLXKJ55X3XMMX
2025-06-02,214,24LQLXKJ55X3XMMX
2025-06-03,261,24LQLXKJ55X3XMMX
2025-06-04,211,24LQLXKJ55X3XMMX
2025-06-05,228,24LQLXKJ55X3XMMX
2025-06-06,257,24LQLXKJ55X3XMMX
2025-06-07,219,24LQLXKJ55X3XMMX
2025-06-08,214,24LQLXKJ55X3XMMX
2025-06-09,249,24LQLXKJ55X3XMMX
2025-06-10,235,24LQLXKJ55X3XMMX
2025-06-11,211,24LQLXKJ55X3XMMX
2025-06-12,255,24LQLXKJ55X3XMMX
2025-06-13,223,24LQLXKJ55X3XMMX
2025-06-14,268,24LQLXKJ55X3XMMX
2025-06-15,271,24LQLXKJ55X3XMMX
2025-06-16,243,24LQLXKJ55X3XMMX
2025-06-17,280,24LQLXKJ55X3XMMX
2025-06-18,217,24LQLXKJ55X3XMMX
2025-06-19,265,24LQLXKJ55X3XMMX
2025-06-20,256,24LQLXKJ55X3XMMX
2025-06-21,245,24LQLXKJ55X3XMMX
2025-06-22,251,24LQLXKJ55X3XMMX
2025-06-23,197,24LQLXKJ55X3XMMX
2025-06-24,256,24LQLXKJ55X3XMMX
2025-06-25,227,24LQLXKJ55X3XMMX
2025-06-26,248,24LQLXKJ55X3XMMX
2025-06-27,209,24LQLXKJ55X3XMMX
2025-06-28,301,24LQLXKJ55X3XMMX
2025-06-29,242,24LQLXKJ55X3XMMX
2025-06-30,253,24LQLXKJ55X3XMMX
2025-07-01,219,24LQLXKJ55X3XMMX
2025-07-02,276,24LQLXKJ55X3XMMX
2025-07-03,235,24LQLXKJ55X3XMMX
2025-07-04,234,24LQLXKJ55X3XMMX
2025-07-05,247,24LQLXKJ55X3XMMX
2025-07-06,254,24LQLXKJ55X3XMMX
2025-07-07,200,24LQLXKJ55X3XMMX
2025-07-08,261,24LQLXKJ55X3XMMX
2025-07-09,251,24LQLXKJ55X3XMMX
2025-07-10,232,24LQLXKJ55X3XMMX
2025-07-11,242,24LQLXKJ55X3XMMX
2025-07-12,254,24LQLXKJ55X3XMMX
2025-07-13,239,24LQLXKJ55X3XMMX
2025-07-14,258,24LQLXKJ55X3XMMX
2025-07-15,229,24LQLXKJ55X3XMMX
2025-07-16,228,24LQLXKJ55X3XMMX
2025-07-17,223,24LQLXKJ55X3XMMX
2025-07-18,55,24LQLXKJ55X3XMMX
2025-07-19,12,24LQLXKJ55X3XMMX
2025-07-20,53,24LQLXKJ55X3XMMX
2025-07-21,61,24LQLXKJ55X3XMMX
2025-07-22,6,24LQLXKJ55X3XMMX
2025-07-23,38,24LQLXKJ55X3XMMX
2025-07-24,29,24LQLXKJ55X3XMMX
2025-07-25,247,24LQLXKJ55X3XMMX
2025-07-26,248,24LQLXKJ55X3XMMX
2025-07-27,271,24LQLXKJ55X3XMMX
2025-07-28,249,24LQLXKJ55X3XMMX
2025-07-29,223,24LQLXKJ55X3XMMX
2025-07-30,240,24LQLXKJ55X3XMMX
2025-07-31,246,24LQLXKJ55X3XMMX
2025-08-01,222,24LQLXKJ55X3XMMX
2025-08-02,242,24LQLXKJ55X3XMMX
2025-08-03,236,24LQLXKJ55X3XMMX
2025-08-04,243,24LQLXKJ55X3XMMX
2025-08-05,258,24LQLXKJ55X3XMMX
2025-08-06,265,24LQLXKJ55X3XMMX
2025-08-07,242,24LQLXKJ55X3XMMX
2025-08-08,215,24LQLXKJ55X3XMMX
2025-08-09,249,24LQLXKJ55X3XMMX
2025-08-10,258,24LQLXKJ55X3XMMX
2025-08-11,251,24LQLXKJ55X3XMMX
2025-08-12,251,24LQLXKJ55X3XMMX
2025-08-13,222,24LQLXKJ55X3XMMX
2025-08-14,257,24LQLXKJ55X3XMMX
2025-08-15,252,24LQLXKJ55X3XMMX
2025-08-16,252,24LQLXKJ55X3XMMX
2025-08-17,245,24LQLXKJ55X3XMMX
2025-08-18,210,24LQLXKJ55X3XMMX
2025-08-19,201,24LQLXKJ55X3XMMX
2025-08-20,257,24LQLXKJ55X3XMMX
2025-08-21,243,24LQLXKJ55X3XMMX
2025-08-22,242,24LQLXKJ55X3XMMX
2025-08-23,252,24LQLXKJ55X3XMMX
2025-08-24,230,24LQLXKJ55X3XMMX
2025-08-25,216,24LQLXKJ55X3XMMX
2025-08-26,191,24LQLXKJ55X3XMMX
2025-08-27,222,24LQLXKJ55X3XMMX
2025-08-28,229,24LQLXKJ55X3XMMX
2025-08-29,256,24LQLXKJ55X3XMMX
2025-08-30,242,24LQLXKJ55X3XMMX
2025-08-31,248,24LQLXKJ55X3XMMX
2025-03-10,126,PYYMY1PIGYE0EBS1
2025-03-11,141,PYYMY1PIGYE0EBS1
2025-03-12,138,PYYMY1PIGYE0EBS1
2025-03-13,112,PYYMY1PIGYE0EBS1
2025-03-14,97,PYYMY1PIGYE0EBS1
2025-03-15,107,PYYMY1PIGYE0EBS1
2025-03-16,99,PYYMY1PIGYE0EBS1
2025-03-17,95,PYYMY1PIGYE0EBS1
2025-03-18,103,PYYMY1PIGYE0EBS1
2025-03-19,139,PYYMY1PIGYE0EBS1
2025-03-20,84,PYYMY1PIGYE0EBS1
2025-03-21,112,PYYMY1PIGYE0EBS1
2025-03-22,116,PYYMY1PIGYE0EBS1
2025-03-23,118,PYYMY1PIGYE0EBS1
2025-03-24,109,PYYMY1PIGYE0EBS1
2025-03-25,125,PYYMY1PIGYE0EBS1
2025-03-26,81,PYYMY1PIGYE0EBS1
2025-03-27,120,PYYMY1PIGYE0EBS1
2025-03-28,100,PYYMY1PIGYE0EBS1
2025-03-29,100,PYYMY1PIGYE0EBS1
2025-03-30,98,PYYMY1PIGYE0EBS1
2025-03-31,94,PYYMY1PIGYE0EBS1
2025-04-01,113,PYYMY1PIGYE0EBS1
2025-04-02,112,PYYMY1PIGYE0EBS1
2025-04-03,111,PYYMY1PIGYE0EBS1
2025-04-04,135,PYYMY1PIGYE0EBS1
2025-04-05,103,PYYMY1PIGYE0EBS1
2025-04-06,118,PYYMY1PIGYE0EBS1
2025-04-07,91,PYYMY1PIGYE0EBS1
2025-04-08,93,PYYMY1PIGYE0EBS1
2025-04-09,108,PYYMY1PIGYE0EBS1
2025-04-10,114,PYYMY1PIGYE0EBS1
2025-04-11,121,PYYMY1PIGYE0EBS1
2025-04-12,92,PYYMY1PIGYE0EBS1
2025-04-13,110,PYYMY1PIGYE0EBS1
2025-04-14,116,PYYMY1PIGYE0EBS1
2025-04-15,128,PYYMY1PIGYE0EBS1
2025-04-16,126,PYYMY1PIGYE0EBS1
2025-04-17,124,PYYMY1PIGYE0EBS1
2025-04-18,115,PYYMY1PIGYE0EBS1
2025-04-19,104,PYYMY1PIGYE0EBS1
2025-04-20,109,PYYMY1PIGYE0EBS1
2025-04-21,119,PYYMY1PIGYE0EBS1
2025-04-22,104,PYYMY1PIGYE0EBS1
2025-04-23,104,PYYMY1PIGYE0EBS1
2025-04-24,89,PYYMY1PIGYE0EBS1
2025-04-25,96,PYYMY1PIGYE0EBS1
2025-04-26,15,PYYMY1PIGYE0EBS1
2025-04-27,21,PYYMY1PIGYE0EBS1
2025-04-28,17,PYYMY1PIGYE0EBS1
2025-04-29,35,PYYMY1PIGYE0EBS1
2025-04-30,26,PYYMY1PIGYE0EBS1
2025-05-01,20,PYYMY1PIGYE0EBS1
2025-05-02,14,PYYMY1PIGYE0EBS1
2025-05-03,110,PYYMY1PIGYE0EBS1
2025-05-04,114,PYYMY1PIGYE0EBS1
2025-05-05,102,PYYMY1PIGYE0EBS1
2025-05-06,130,PYYMY1PIGYE0EBS1
2025-05-07,76,PYYMY1PIGYE0EBS1
2025-05-08,109,PYYMY1PIGYE0EBS1
2025-05-09,118,PYYMY1PIGYE0EBS1
2025-05-10,83,PYYMY1PIGYE0EBS1
2025-05-11,95,PYYMY1PIGYE0EBS1
2025-05-12,110,PYYMY1PIGYE0EBS1
2025-05-13,130,PYYMY1PIGYE0EBS1
2025-05-14,115,PYYMY1PIGYE0EBS1
2025-05-15,19,PYYMY1PIGYE0EBS1
2025-05-16,0,PYYMY1PIGYE0EBS1
2025-05-17,10,PYYMY1PIGYE0EBS1
2025-05-18,37,PYYMY1PIGYE0EBS1
2025-05-19,47,PYYMY1PIGYE0EBS1
2025-05-20,3,PYYMY1PIGYE0EBS1
2025-05-21,7,PYYMY1PIGYE0EBS1
2025-05-22,86,PYYMY1PIGYE0EBS1
2025-05-23,127,PYYMY1PIGYE0EBS1
2025-05-24,100,PYYMY1PIGYE0EBS1
2025-05-25,117,PYYMY1PIGYE0EBS1
2025-05-26,75,PYYMY1PIGYE0EBS1
2025-05-27,86,PYYMY1PIGYE0EBS1
2025-05-28,111,PYYMY1PIGYE0EBS1
2025-05-29,91,PYYMY1PIGYE0EBS1
2025-05-30,121,PYYMY1PIGYE0EBS1
2025-05-31,116,PYYMY1PIGYE0EBS1
2025-06-01,104,PYYMY1PIGYE0EBS1
