date,break,serial_number
2025-04-22,1,G1AIXMXXY5RQ9CTS
2025-06-09,1,G1AIXMXXY5RQ9CTS
2025-06-17,1,G1AIXMXXY5RQ9CTS
2023-01-31,1,PFCO8B75RATQV92U
2023-07-27,1,PFCO8B75RATQV92U
2023-09-04,1,PFCO8B75RATQV92U
2023-05-31,1,2YTD93J9FOPO1L5V
2023-07-09,1,2YTD93J9FOPO1L5V
2023-10-31,0,2YTD93J9FOPO1L5V
2023-11-22,1,2YTD93J9FOPO1L5V
2023-11-26,1,2YTD93J9FOPO1L5V
2023-11-28,1,2YTD93J9FOPO1L5V
2023-12-25,1,2YTD93J9FOPO1L5V
2024-11-18,1,2YTD93J9FOPO1L5V
2024-11-21,1,2YTD93J9FOPO1L5V
2025-01-21,1,2YTD93J9FOPO1L5V
2022-06-09,1,C41K8YIXEQ9QZ40J
2022-07-23,1,C41K8YIXEQ9QZ40J
2022-09-02,1,C41K8YIXEQ9QZ40J
2022-11-17,1,C41K8YIXEQ9QZ40J
2024-02-16,1,GXD7QABXHHG5TROC
2024-03-18,1,GXD7QABXHHG5TROC
2024-05-23,1,GXD7QABXHHG5TROC
2024-08-04,0,GXD7QABXHHG5TROC
2024-08-07,0,GXD7QABXHHG5TROC
2025-01-03,1,GXD7QABXHHG5TROC
2025-07-17,1,GXD7QABXHHG5TROC
2022-09-15,1,2UQO7X7HNATBVF6U
2022-10-11,0,2UQO7X7HNATBVF6U
2025-03-24,1,VMC6FUKFTFZKAV1D
2025-05-13,1,VMC6FUKFTFZKAV1D
2025-06-12,1,EFL9IHRQSBUX0JZ4
2025-06-21,1,EFL9IHRQSBUX0JZ4
2024-10-20,0,SM9QAQHA5ACHUNKE
2025-01-29,0,SM9QAQHA5ACHUNKE
2025-04-03,1,SM9QAQHA5ACHUNKE
2025-08-21,1,SM9QAQHA5ACHUNKE
2023-09-18,1,0ULY8M8XG5OQ2TP9
2024-02-23,0,0ULY8M8XG5OQ2TP9
2024-03-06,1,0ULY8M8XG5OQ2TP9
2024-07-12,0,0ULY8M8XG5OQ2TP9
2022-08-04,0,PXXKF9J3OOPK12BV
2022-08-25,1,PXXKF9J3OOPK12BV
2022-09-02,1,PXXKF9J3OOPK12BV
2022-10-24,1,PXXKF9J3OOPK12BV
2023-03-05,1,PXXKF9J3OOPK12BV
2023-05-16,1,PXXKF9J3OOPK12BV
2023-05-27,1,PXXKF9J3OOPK12BV
2024-01-17,1,S44QY57B8ATAV3LU
2024-06-27,1,S44QY57B8ATAV3LU
2024-09-26,1,S44QY57B8ATAV3LU
2024-12-26,1,S44QY57B8ATAV3LU
2025-03-19,1,S44QY57B8ATAV3LU
2025-05-19,1,S44QY57B8ATAV3LU
2025-03-16,1,CYRMDY5X1QSQJG47
2025-04-27,1,CYRMDY5X1QSQJG47
2024-12-29,1,0FT5MKSX7H45PODT
2025-01-26,1,0FT5MKSX7H45PODT
2025-03-14,0,0FT5MKSX7H45PODT
2025-03-24,0,0FT5MKSX7H45PODT
2025-06-19,1,0FT5MKSX7H45PODT
2025-07-20,1,0FT5MKSX7H45PODT
2023-12-03,1,210KG7JJKOP916XV
2023-12-20,1,210KG7JJKOP916XV
2024-05-08,1,210KG7JJKOP916XV
2024-06-13,1,210KG7JJKOP916XV
2024-07-23,1,210KG7JJKOP916XV
2024-08-09,0,210KG7JJKOP916XV
2024-09-09,1,210KG7JJKOP916XV
2024-10-13,1,210KG7JJKOP916XV
2024-11-13,1,210KG7JJKOP916XV
2025-01-30,1,ETG1BFNXCXJQDUVO
2025-05-04,1,ETG1BFNXCXJQDUVO
2025-06-25,1,ETG1BFNXCXJQDUVO
2025-07-13,0,ETG1BFNXCXJQDUVO
2024-09-07,1,2T8TYO7AIKTHVKWU
2025-01-20,1,2T8TYO7AIKTHVKWU
2025-04-25,1,2T8TYO7AIKTHVKWU
2024-02-04,1,01UR78FF4GDKBPM2
2024-03-29,0,01UR78FF4GDKBPM2
2024-05-16,1,01UR78FF4GDKBPM2
2025-02-03,1,01UR78FF4GDKBPM2
2025-04-26,1,01UR78FF4GDKBPM2
2025-04-30,1,01UR78FF4GDKBPM2
2022-03-07,0,CF5T1F75RKTQV92U
2022-08-21,1,CF5T1F75RKTQV92U
2022-12-06,1,CF5T1F75RKTQV92U
2023-02-24,1,CF5T1F75RKTQV92U
2023-06-12,1,CF5T1F75RKTQV92U
2023-09-29,1,CF5T1F75RKTQV92U
2023-10-09,1,CF5T1F75RKTQV92U
2024-03-27,1,SY2P02HBXWCAUI3E
2024-11-15,0,P4X9AFIXET9QZ40J
2025-02-13,1,P4X9AFIXET9QZ40J
2024-03-16,1,0X8GCN9FJI03MDAP
2024-05-10,1,0X8GCN9FJI03MDAP
2024-06-20,1,0X8GCN9FJI03MDAP
2024-08-24,1,0X8GCN9FJI03MDAP
2024-08-28,1,0X8GCN9FJI03MDAP
2024-09-14,1,0X8GCN9FJI03MDAP
2023-01-28,0,SUVTYJ7HNKTBVF6U
2023-04-29,0,SUVTYJ7HNKTBVF6U
2023-04-30,1,SUVTYJ7HNKTBVF6U
2023-08-04,1,SUVTYJ7HNKTBVF6U
2023-09-15,1,SUVTYJ7HNKTBVF6U
2024-12-11,1,EMOZ26QXMV7QOEUR
2025-01-27,1,EMOZ26QXMV7QOEUR
2025-04-16,1,EMOZ26QXMV7QOEUR
2025-05-08,1,EMOZ26QXMV7QOEUR
2025-07-10,1,EMOZ26QXMV7QOEUR
2024-11-26,1,VFPUY3RQSFUX0JZ4
2023-03-08,1,2M1BGRJO3NPJ1WQV
2023-03-24,1,2M1BGRJO3NPJ1WQV
2023-05-22,1,2M1BGRJO3NPJ1WQV
2023-06-16,0,2M1BGRJO3NPJ1WQV
2022-03-15,1,GUTQ0F8XG4OQ2TP9
2022-04-10,1,GUTQ0F8XG4OQ2TP9
2022-05-06,0,GUTQ0F8XG4OQ2TP9
2022-05-11,1,GUTQ0F8XG4OQ2TP9
2022-07-16,1,GUTQ0F8XG4OQ2TP9
2024-10-31,0,CXR9J6H5AWCQUS9E
2022-10-31,0,243B697B8KTAV3LU
2022-11-14,1,243B697B8KTAV3LU
2023-01-06,0,243B697B8KTAV3LU
2023-03-21,1,243B697B8KTAV3LU
2023-06-03,1,PY0X183FUC2KH0YZ
2023-06-10,1,PY0X183FUC2KH0YZ
2023-08-06,0,PY0X183FUC2KH0YZ
2023-08-07,0,PY0X183FUC2KH0YZ
2023-08-25,1,PY0X183FUC2KH0YZ
2023-11-13,1,PY0X183FUC2KH0YZ
2023-11-17,1,PY0X183FUC2KH0YZ
2024-01-31,1,PY0X183FUC2KH0YZ
2024-06-28,1,PY0X183FUC2KH0YZ
2024-12-12,1,PY0X183FUC2KH0YZ
2025-02-03,0,PY0X183FUC2KH0YZ
2025-02-16,1,PY0X183FUC2KH0YZ
2022-04-29,0,GFIA2KSX7345PODT
2022-10-06,1,GFIA2KSX7345PODT
2022-11-23,1,S1B9KZHHQWCBU8FE
2022-12-08,1,S1B9KZHHQWCBU8FE
2022-12-30,1,S1B9KZHHQWCBU8FE
2023-01-12,1,S1B9KZHHQWCBU8FE
2022-11-27,1,VTN5PFNXCUJQDUVO
2023-01-07,1,VTN5PFNXCUJQDUVO
2023-04-01,1,VTN5PFNXCUJQDUVO
2023-04-30,1,VTN5PFNXCUJQDUVO
2023-05-27,1,VTN5PFNXCUJQDUVO
2022-03-17,1,VXFHAIOK98VFYZH0
2022-05-16,1,VXFHAIOK98VFYZH0
2022-05-19,1,VXFHAIOK98VFYZH0
2023-06-12,1,G1DC46VXY0RQ9CTS
2023-07-21,1,G1DC46VXY0RQ9CTS
2023-08-18,1,G1DC46VXY0RQ9CTS
2023-11-23,1,2YC6XYI9FNPO1L5V
2024-01-01,1,2YC6XYI9FNPO1L5V
2022-03-10,1,C4VUVAYXET9QZ40J
2022-04-03,0,C4VUVAYXET9QZ40J
2022-04-07,1,C4VUVAYXET9QZ40J
2022-04-10,0,C4VUVAYXET9QZ40J
2022-04-01,1,GXON9T6XHLG5TROC
2022-06-06,0,GXON9T6XHLG5TROC
2023-09-18,1,2UWFWY5UNKTBVF6U
2023-04-11,1,0U3BKH19X4OQ2TP9
2023-04-16,1,0U3BKH19X4OQ2TP9
2023-05-25,1,0U3BKH19X4OQ2TP9
2023-06-05,1,0U3BKH19X4OQ2TP9
2023-07-06,1,0U3BKH19X4OQ2TP9
2024-01-12,1,PX6UL1IGNNPK12BV
2024-01-19,1,PX6UL1IGNNPK12BV
2024-04-30,1,PX6UL1IGNNPK12BV
2024-05-08,1,PX6UL1IGNNPK12BV
2024-08-28,1,S4G1OY5UBKTAV3LU
2024-09-07,1,S4G1OY5UBKTAV3LU
2024-10-19,0,S4G1OY5UBKTAV3LU
2024-11-01,1,S4G1OY5UBKTAV3LU
2022-10-30,1,0FCMFMXU5345PODT
2022-12-29,1,0FCMFMXU5345PODT
2023-02-20,1,0FCMFMXU5345PODT
2023-06-01,0,0FCMFMXU5345PODT
2023-11-15,0,214U2YIE7NP916XV
2024-04-04,1,214U2YIE7NP916XV
2024-07-17,1,214U2YIE7NP916XV
2024-09-05,1,214U2YIE7NP916XV
2024-10-15,1,214U2YIE7NP916XV
2024-12-09,0,214U2YIE7NP916XV
2022-09-16,1,ETYAKBMOXUJQDUVO
2022-10-08,0,ETYAKBMOXUJQDUVO
2022-11-27,1,ETYAKBMOXUJQDUVO
2023-01-17,1,ETYAKBMOXUJQDUVO
2023-04-27,1,ETYAKBMOXUJQDUVO
2023-08-04,1,ETYAKBMOXUJQDUVO
2023-05-19,0,2TXJJY5UAKTTVKWU
2023-08-08,1,2TXJJY5UAKTTVKWU
2023-08-20,1,2TXJJY5UAKTTVKWU
2023-08-23,1,2TXJJY5UAKTTVKWU
2023-10-05,1,2TXJJY5UAKTTVKWU
2023-10-13,1,2TXJJY5UAKTTVKWU
2023-11-24,1,2TXJJY5UAKTTVKWU
2023-11-30,1,2TXJJY5UAKTTVKWU
2024-01-21,0,2TXJJY5UAKTTVKWU
2024-03-17,1,2TXJJY5UAKTTVKWU
2024-03-22,1,2TXJJY5UAKTTVKWU
2024-09-26,1,CFLJ3154QKTTV92U
2023-02-09,1,SY9ZR4LV2WCPUI3E
2023-07-30,1,SY9ZR4LV2WCPUI3E
2023-03-31,0,P463KAYJXT99Z40J
2023-04-11,1,P463KAYJXT99Z40J
2023-04-16,0,P463KAYJXT99Z40J
2023-04-30,1,P463KAYJXT99Z40J
2023-05-23,1,P463KAYJXT99Z40J
2022-02-12,1,0XXS6M8EII0GMDAP
2022-05-15,1,0XXS6M8EII0GMDAP
2022-06-24,1,0XXS6M8EII0GMDAP
2022-07-28,1,0XXS6M8EII0GMDAP
2022-08-06,1,0XXS6M8EII0GMDAP
2023-01-24,1,0XXS6M8EII0GMDAP
2023-04-15,0,0XXS6M8EII0GMDAP
2023-06-10,1,0XXS6M8EII0GMDAP
2022-09-02,1,SUUJEY5UHKTTVF6U
2022-10-13,1,SUUJEY5UHKTTVF6U
2022-11-10,0,SUUJEY5UHKTTVF6U
2022-11-30,0,SUUJEY5UHKTTVF6U
2023-02-16,0,SUUJEY5UHKTTVF6U
2023-04-03,0,SUUJEY5UHKTTVF6U
2024-01-13,1,SUUJEY5UHKTTVF6U
2024-01-23,1,SUUJEY5UHKTTVF6U
2024-03-01,1,SUUJEY5UHKTTVF6U
2024-05-27,1,SUUJEY5UHKTTVF6U
2024-05-29,1,SUUJEY5UHKTTVF6U
2024-07-05,1,EMRWA9PD6V7ZOEUR
2025-02-14,0,EMRWA9PD6V7ZOEUR
2025-04-10,1,EMRWA9PD6V7ZOEUR
2025-06-06,0,EMRWA9PD6V7ZOEUR
2024-02-21,1,2MV5UYIERNPC1WQV
2024-03-22,1,2MV5UYIERNPC1WQV
2024-11-09,0,2MV5UYIERNPC1WQV
2023-10-11,1,GUC1S419X4EO2TP9
2025-02-27,0,24I5EF5UBKNTV3LU
2024-08-20,1,PY4YJVG78CTSH0YZ
2024-09-04,1,PY4YJVG78CTSH0YZ
2024-10-01,1,PY4YJVG78CTSH0YZ
2024-11-14,0,PY4YJVG78CTSH0YZ
2025-05-14,1,PY4YJVG78CTSH0YZ
2025-05-25,1,PY4YJVG78CTSH0YZ
2025-07-10,1,PY4YJVG78CTSH0YZ
2023-08-25,1,GF5XE9XU53R4PODT
2024-01-03,1,GF5XE9XU53R4PODT
2024-02-11,1,S1231NLVZW5PU8FE
2024-03-08,0,S1231NLVZW5PU8FE
2022-09-22,1,VTQMRTMOXUGJDUVO
2022-11-18,1,VTQMRTMOXUGJDUVO
2023-01-06,1,VTQMRTMOXUGJDUVO
2023-01-19,1,VTQMRTMOXUGJDUVO
2023-02-06,1,VTQMRTMOXUGJDUVO
2023-12-10,0,VTQMRTMOXUGJDUVO
2023-12-23,0,VTQMRTMOXUGJDUVO
2024-02-01,0,VTQMRTMOXUGJDUVO
2023-10-23,1,VX8QTDNC88JEYZH0
2023-12-29,1,VX8QTDNC88JEYZH0
2024-01-17,1,VX8QTDNC88JEYZH0
2024-09-08,1,VX8QTDNC88JEYZH0
2024-12-07,1,STP4E30UAK8TVKWU
2025-01-15,0,STP4E30UAK8TVKWU
2025-02-01,1,STP4E30UAK8TVKWU
2025-02-14,1,STP4E30UAK8TVKWU
2025-04-14,1,STP4E30UAK8TVKWU
2025-05-28,0,STP4E30UAK8TVKWU
2022-11-15,1,G1O7BGJ2601D9CTS
2023-02-07,1,G1O7BGJ2601D9CTS
2023-05-14,1,G1O7BGJ2601D9CTS
2023-07-04,0,G1O7BGJ2601D9CTS
2023-07-06,1,G1O7BGJ2601D9CTS
2023-08-24,0,G1O7BGJ2601D9CTS
2024-01-27,0,G1O7BGJ2601D9CTS
2024-02-12,1,G1O7BGJ2601D9CTS
2024-02-16,1,G1O7BGJ2601D9CTS
2023-06-07,1,PFP4GJ04QKSTV92U
2023-07-29,0,PFP4GJ04QKSTV92U
2023-09-17,1,2YM0U6YESNKC1L5V
2024-04-11,1,2YM0U6YESNKC1L5V
2024-05-17,1,2YM0U6YESNKC1L5V
2024-05-21,1,2YM0U6YESNKC1L5V
2024-06-02,1,2YM0U6YESNKC1L5V
2024-07-30,1,2YM0U6YESNKC1L5V
2024-08-15,1,2YM0U6YESNKC1L5V
2025-01-06,1,2YM0U6YESNKC1L5V
2025-03-21,1,2YM0U6YESNKC1L5V
2025-04-08,0,2YM0U6YESNKC1L5V
2025-04-30,1,2YM0U6YESNKC1L5V
2025-07-04,1,2YM0U6YESNKC1L5V
2022-08-20,1,C4UOMUDJXTC9Z40J
2022-10-21,1,C4UOMUDJXTC9Z40J
2022-11-02,1,C4UOMUDJXTC9Z40J
2023-01-03,1,C4UOMUDJXTC9Z40J
2023-04-15,1,C4UOMUDJXTC9Z40J
2023-08-07,1,C4UOMUDJXTC9Z40J
2023-09-17,1,C4UOMUDJXTC9Z40J
2024-08-05,1,C4UOMUDJXTC9Z40J
2024-12-08,1,C4UOMUDJXTC9Z40J
2025-02-07,1,C4UOMUDJXTC9Z40J
2024-02-09,1,GXREZSUVLLA0TROC
2024-06-01,1,GXREZSUVLLA0TROC
2024-06-22,1,GXREZSUVLLA0TROC
2024-07-07,1,GXREZSUVLLA0TROC
2024-07-11,1,GXREZSUVLLA0TROC
2024-09-29,1,GXREZSUVLLA0TROC
2025-04-06,1,GXREZSUVLLA0TROC
2025-04-08,1,GXREZSUVLLA0TROC
2025-05-17,0,GXREZSUVLLA0TROC
2025-05-24,1,GXREZSUVLLA0TROC
2025-07-16,1,GXREZSUVLLA0TROC
2025-07-22,0,GXREZSUVLLA0TROC
2025-08-20,1,GXREZSUVLLA0TROC
2024-07-19,1,2UK45K0UHKITVF6U
2024-11-27,1,2UK45K0UHKITVF6U
2024-12-18,1,2UK45K0UHKITVF6U
2025-02-23,1,2UK45K0UHKITVF6U
2025-05-14,1,2UK45K0UHKITVF6U
2025-07-13,1,2UK45K0UHKITVF6U
2024-01-11,1,VMP2GPBR8E47AV1D
2025-02-06,0,EFITBOPTXF7U0JZ4
2023-07-15,1,SMBA6I4VDWXPUNKE
2024-03-07,1,SMBA6I4VDWXPUNKE
2022-11-06,0,0UI514Z9X4EO2TP9
2022-11-21,1,0UI514Z9X4EO2TP9
2023-01-01,1,0UI514Z9X4EO2TP9
2023-01-10,0,0UI514Z9X4EO2TP9
2023-01-29,1,0UI514Z9X4EO2TP9
2023-05-01,1,0UI514Z9X4EO2TP9
2023-08-03,1,0UI514Z9X4EO2TP9
2023-11-04,0,0UI514Z9X4EO2TP9
2024-01-22,1,0UI514Z9X4EO2TP9
2024-03-16,1,0UI514Z9X4EO2TP9
2024-03-28,1,0UI514Z9X4EO2TP9
2024-04-04,1,0UI514Z9X4EO2TP9
2024-08-27,1,0UI514Z9X4EO2TP9
2023-02-20,1,PXFORZYGNN9C12BV
2023-04-10,1,PXFORZYGNN9C12BV
2023-04-24,1,PXFORZYGNN9C12BV
2023-06-25,1,PXFORZYGNN9C12BV
2023-10-13,1,PXFORZYGNN9C12BV
2022-03-10,0,S4YAQF0UBKNTV3LU
2022-04-01,1,S4YAQF0UBKNTV3LU
2022-05-13,1,S4YAQF0UBKNTV3LU
2022-06-23,1,S4YAQF0UBKNTV3LU
2022-10-19,1,S4YAQF0UBKNTV3LU
2022-11-16,1,S4YAQF0UBKNTV3LU
2022-12-01,1,S4YAQF0UBKNTV3LU
2023-05-01,1,S4YAQF0UBKNTV3LU
2025-05-09,0,CYDQPEOZ6PM2JG47
2025-05-14,1,CYDQPEOZ6PM2JG47
2025-07-07,1,CYDQPEOZ6PM2JG47
2023-11-09,0,0FMHH9VU53R4PODT
2023-12-18,1,0FMHH9VU53R4PODT
2024-04-29,1,0FMHH9VU53R4PODT
2024-05-11,0,0FMHH9VU53R4PODT
2024-06-11,0,0FMHH9VU53R4PODT
2024-06-29,0,0FMHH9VU53R4PODT
2024-07-05,1,0FMHH9VU53R4PODT
2024-07-28,0,0FMHH9VU53R4PODT
2024-12-01,1,0FMHH9VU53R4PODT
2025-02-10,1,0FMHH9VU53R4PODT
2025-05-04,1,0FMHH9VU53R4PODT
2025-05-10,1,0FMHH9VU53R4PODT
2025-04-01,1,21GOIWYE7N3C16XV
2025-07-16,1,21GOIWYE7N3C16XV
2022-06-19,1,ET0XYT2OXUGJDUVO
2022-08-15,1,ET0XYT2OXUGJDUVO
2022-08-26,1,ET0XYT2OXUGJDUVO
2025-04-03,0,EXOB2QTP66HV47JG
2024-08-17,1,2T6KXH0UAK8TVKWU
2024-11-04,0,2T6KXH0UAK8TVKWU
2024-07-30,1,011GEKHM8GURBPM2
2024-08-21,1,011GEKHM8GURBPM2
2023-01-31,0,CF3KW50AQKSTV92U
2023-06-15,0,CF3KW50AQKSTV92U
2023-08-12,1,CF3KW50AQKSTV92U
2023-12-29,1,CF3KW50AQKSTV92U
2024-01-05,1,CF3KW50AQKSTV92U
2024-10-10,1,SYSWJA432WQPUI3E
2024-10-11,0,SYSWJA432WQPUI3E
2025-02-14,1,SYSWJA432WQPUI3E
2025-04-08,0,SYSWJA432WQPUI3E
2025-06-06,1,SYSWJA432WQPUI3E
2025-06-20,0,SYSWJA432WQPUI3E
2025-08-09,0,SYSWJA432WQPUI3E
2025-08-26,1,SYSWJA432WQPUI3E
2022-09-01,0,P4FTLQDYXTC9Z40J
2022-11-07,1,P4FTLQDYXTC9Z40J
2022-11-23,0,P4FTLQDYXTC9Z40J
2022-03-30,1,SUEKDB0XHKITVF6U
2022-04-28,1,SUEKDB0XHKITVF6U
2022-05-04,1,SUEKDB0XHKITVF6U
2022-05-12,1,SUEKDB0XHKITVF6U
2022-07-13,1,SUEKDB0XHKITVF6U
2022-09-02,0,SUEKDB0XHKITVF6U
2022-11-11,1,SUEKDB0XHKITVF6U
2022-12-04,1,SUEKDB0XHKITVF6U
2022-12-22,1,SUEKDB0XHKITVF6U
2022-07-11,1,EMAV3Q9U6VYZOEUR
2022-10-06,1,EMAV3Q9U6VYZOEUR
2023-03-24,0,EMAV3Q9U6VYZOEUR
2023-05-06,1,EMAV3Q9U6VYZOEUR
2023-09-08,1,EMAV3Q9U6VYZOEUR
2023-09-17,0,EMAV3Q9U6VYZOEUR
2025-06-08,0,VFCF6QPBXF7U0JZ4
2025-07-11,1,VFCF6QPBXF7U0JZ4
2025-08-01,1,VFCF6QPBXF7U0JZ4
2022-10-11,1,2MUMBJYQRMFC1WQV
2023-01-09,0,2MUMBJYQRMFC1WQV
2023-02-08,0,2MUMBJYQRMFC1WQV
2023-05-07,1,2MUMBJYQRMFC1WQV
2023-08-06,0,2MUMBJYQRMFC1WQV
2023-08-10,1,2MUMBJYQRMFC1WQV
2023-08-30,0,2MUMBJYQRMFC1WQV
2024-12-01,1,GUMALQZMXAEO2TP9
2025-01-02,1,GUMALQZMXAEO2TP9
2022-08-30,1,CXDTK54OWTBPUS9E
2022-11-30,1,CXDTK54OWTBPUS9E
2023-02-01,1,CXDTK54OWTBPUS9E
2023-06-29,1,CXDTK54OWTBPUS9E
2023-10-03,1,CXDTK54OWTBPUS9E
2023-10-07,0,CXDTK54OWTBPUS9E
2023-12-13,1,245MZA05BMNTV3LU
2023-12-31,1,245MZA05BMNTV3LU
2024-03-20,1,245MZA05BMNTV3LU
2024-05-10,1,245MZA05BMNTV3LU
2024-06-04,1,245MZA05BMNTV3LU
2022-06-21,1,PYGB5KAY8BTSH0YZ
2022-09-12,1,PYGB5KAY8BTSH0YZ
2022-09-13,1,PYGB5KAY8BTSH0YZ
2023-05-11,1,GFLYLXVH5YR4PODT
2024-03-07,1,GFLYLXVH5YR4PODT
2022-11-14,1,S19TOB4FZT5PU8FE
2022-02-07,1,VTWHLQ21XHGJDUVO
2022-04-16,1,VTWHLQ21XHGJDUVO
2022-04-25,1,VTWHLQ21XHGJDUVO
2022-08-09,0,VTWHLQ21XHGJDUVO
2023-04-04,1,VTWHLQ21XHGJDUVO
2023-05-07,1,VTWHLQ21XHGJDUVO
2023-06-08,1,VTWHLQ21XHGJDUVO
2023-07-07,1,VTWHLQ21XHGJDUVO
2024-01-10,0,VTWHLQ21XHGJDUVO
2022-12-16,1,VXX1XKMB81JEYZH0
2023-03-11,0,VXX1XKMB81JEYZH0
2023-04-10,1,VXX1XKMB81JEYZH0
2022-08-04,0,STT9THOQPM8TJKWU
2022-12-10,1,STT9THOQPM8TJKWU
2022-12-16,1,STT9THOQPM8TJKWU
2022-12-17,1,STT9THOQPM8TJKWU
2023-01-26,1,STT9THOQPM8TJKWU
2023-02-14,1,STT9THOQPM8TJKWU
2023-02-26,1,STT9THOQPM8TJKWU
2023-04-01,1,STT9THOQPM8TJKWU
2024-11-27,1,G1RNRQITOO1D8CTS
2024-12-29,1,G1RNRQITOO1D8CTS
2025-01-07,1,G1RNRQITOO1D8CTS
2025-01-10,1,G1RNRQITOO1D8CTS
2025-03-01,0,G1RNRQITOO1D8CTS
2025-07-30,0,G1RNRQITOO1D8CTS
2025-08-25,0,G1RNRQITOO1D8CTS
2024-05-15,1,PFT9T5OAPMSTJ92U
2024-06-11,1,PFT9T5OAPMSTJ92U
2024-06-12,1,PFT9T5OAPMSTJ92U
2024-08-10,1,PFT9T5OAPMSTJ92U
2024-09-24,1,PFT9T5OAPMSTJ92U
2023-07-10,1,2YP2POD5MMKCZL5V
2024-01-10,1,2YP2POD5MMKCZL5V
2024-04-12,1,2YP2POD5MMKCZL5V
2024-04-14,1,2YP2POD5MMKCZL5V
2024-07-02,1,2YP2POD5MMKCZL5V
2024-11-14,1,2YP2POD5MMKCZL5V
2024-12-30,1,2YP2POD5MMKCZL5V
2025-01-29,1,2YP2POD5MMKCZL5V
2025-04-16,1,2YP2POD5MMKCZL5V
2025-05-05,1,2YP2POD5MMKCZL5V
2025-06-11,1,2YP2POD5MMKCZL5V
2025-06-17,1,2YP2POD5MMKCZL5V
2025-07-13,1,2YP2POD5MMKCZL5V
2025-04-09,1,C4EF9QKY2BC9340J
2025-04-18,1,C4EF9QKY2BC9340J
2023-03-16,1,GXARGX7J44A0SROC
2023-03-19,1,GXARGX7J44A0SROC
2022-03-11,1,EF5JUT9BV17UOJZ4
2022-06-28,1,EF5JUT9BV17UOJZ4
2022-10-28,1,EF5JUT9BV17UOJZ4
2023-09-22,1,SM2XCVRKTTXP7NKE
2023-10-25,1,SM2XCVRKTTXP7NKE
2023-10-30,1,SM2XCVRKTTXP7NKE
2024-04-13,0,SM2XCVRKTTXP7NKE
2024-08-10,1,SM2XCVRKTTXP7NKE
2024-11-28,1,SM2XCVRKTTXP7NKE
2024-12-04,1,SM2XCVRKTTXP7NKE
2025-01-11,0,SM2XCVRKTTXP7NKE
2025-01-27,1,SM2XCVRKTTXP7NKE
2025-03-03,1,SM2XCVRKTTXP7NKE
2025-05-13,1,SM2XCVRKTTXP7NKE
2025-08-14,1,SM2XCVRKTTXP7NKE
2025-02-17,1,0U5MO93MDAEOFTP9
2025-03-14,1,0U5MO93MDAEOFTP9
2025-04-15,1,0U5MO93MDAEOFTP9
2025-05-24,0,0U5MO93MDAEOFTP9
2025-07-18,0,0U5MO93MDAEOFTP9
2022-05-06,1,PX8FPGDAMM9CZ2BV
2022-06-20,1,PX8FPGDAMM9CZ2BV
2022-08-08,0,PX8FPGDAMM9CZ2BV
2022-09-13,1,PX8FPGDAMM9CZ2BV
2022-10-22,1,PX8FPGDAMM9CZ2BV
2022-11-21,1,PX8FPGDAMM9CZ2BV
2022-12-14,1,PX8FPGDAMM9CZ2BV
2023-03-14,1,PX8FPGDAMM9CZ2BV
2023-03-29,1,PX8FPGDAMM9CZ2BV
2023-06-22,0,PX8FPGDAMM9CZ2BV
2023-08-27,1,PX8FPGDAMM9CZ2BV
2023-09-19,0,PX8FPGDAMM9CZ2BV
2023-10-01,1,PX8FPGDAMM9CZ2BV
2024-02-25,0,PX8FPGDAMM9CZ2BV
2024-03-12,1,PX8FPGDAMM9CZ2BV
2024-01-29,0,CYO1SZN499M2IG47
2024-03-15,1,CYO1SZN499M2IG47
2024-06-23,1,CYO1SZN499M2IG47
2023-03-11,0,0FPQ4UJH0YR49ODT
2023-03-12,1,0FPQ4UJH0YR49ODT
2023-03-19,1,0FPQ4UJH0YR49ODT
2023-05-18,1,0FPQ4UJH0YR49ODT
2023-07-23,1,0FPQ4UJH0YR49ODT
2023-07-25,1,0FPQ4UJH0YR49ODT
2023-08-29,1,0FPQ4UJH0YR49ODT
2023-09-17,1,0FPQ4UJH0YR49ODT
2023-09-30,1,0FPQ4UJH0YR49ODT
2023-11-25,1,0FPQ4UJH0YR49ODT
2024-08-23,0,0FPQ4UJH0YR49ODT
2024-09-17,1,0FPQ4UJH0YR49ODT
2024-11-10,1,0FPQ4UJH0YR49ODT
2024-11-21,1,0FPQ4UJH0YR49ODT
2022-06-18,1,ET4YEOF1ZHGJKUVO
2022-06-19,1,ET4YEOF1ZHGJKUVO
2022-08-08,0,ET4YEOF1ZHGJKUVO
2023-04-19,0,ET4YEOF1ZHGJKUVO
2023-01-11,1,EXR5HPS9UUHVR7JG
2023-02-04,1,EXR5HPS9UUHVR7JG
2023-03-01,1,EXR5HPS9UUHVR7JG
2023-04-14,1,EXR5HPS9UUHVR7JG
2023-04-27,0,EXR5HPS9UUHVR7JG
2024-12-17,1,2TFUNUOQPM8TJKWU
2025-05-01,1,2TFUNUOQPM8TJKWU
2022-07-25,1,01VSTSLMAAUR6PM2
2022-08-06,1,01VSTSLMAAUR6PM2
2022-09-15,1,01VSTSLMAAUR6PM2
2022-09-30,1,01VSTSLMAAUR6PM2
2023-03-04,1,01VSTSLMAAUR6PM2
2023-04-20,1,01VSTSLMAAUR6PM2
2023-06-04,1,01VSTSLMAAUR6PM2
2023-09-01,1,01VSTSLMAAUR6PM2
2023-09-14,0,01VSTSLMAAUR6PM2
